paper_id,title,authors,published,file_path,json_file_path,extraction_status,sections_count,figures_count,tables_count,citations_count,error_message
2202.12456v1,Prediction of Depression Severity Based on the Prosodic and Semantic Features with Bidirectional LSTM and Time Distributed CNN,"Kaining Mao, Wei Zhang, Deborah Baofeng Wang, Ang Li, Rongqi Jiao, Yanhui Zhu, Bin Wu, Tiansheng Zheng, Lei Qian, Wei Lyu, Minjie Ye, Jie Chen",2022-02-25 01:42:29+00:00,././arvix_papers/2202.12456v1.pdf,extracted_data/2202.12456v1.json,Success,23,16,9,71,
2202.10763v1,A Review of Affective Generation Models,"Guangtao Nie, Yibing Zhan",2022-02-22 09:32:11+00:00,././arvix_papers/2202.10763v1.pdf,extracted_data/2202.10763v1.json,Success,24,0,15,188,
2202.10631v1,"Hidden bawls, whispers, and yelps: can text be made to sound more than just its words?","Caluã de Lacerda Pataca, Paula Dornhofer Paro Costa",2022-02-22 02:35:25+00:00,././arvix_papers/2202.10631v1.pdf,extracted_data/2202.10631v1.json,Success,33,8,0,55,
2202.12936v1,Automated Parkinson's Disease Detection and Affective Analysis from Emotional EEG Signals,"Ravikiran Parameshwara, Soujanya Narayana, Murugappan Murugappan, Ramanathan Subramanian, Ibrahim Radwan, Roland Goecke",2022-02-21 00:34:34+00:00,././arvix_papers/2202.12936v1.pdf,extracted_data/2202.12936v1.json,Success,22,18,7,74,
2202.09750v1,Enhancing Affective Representations of Music-Induced EEG through Multimodal Supervision and latent Domain Adaptation,"Kleanthis Avramidis, Christos Garoufis, Athanasia Zlatintsi, Petros Maragos",2022-02-20 07:32:12+00:00,././arvix_papers/2202.09750v1.pdf,extracted_data/2202.09750v1.json,Success,16,5,5,36,
2202.10453v1,Predicting emotion from music videos: exploring the relative contribution of visual and auditory information to affective responses,"Phoebe Chua, Dimos Makris, Dorien Herremans, Gemma Roig, Kat Agres",2022-02-19 07:36:43+00:00,././arvix_papers/2202.10453v1.pdf,extracted_data/2202.10453v1.json,Success,33,18,26,80,
2202.09263v1,Is Cross-Attention Preferable to Self-Attention for Multi-Modal Emotion Recognition?,"Vandana Rajan, Alessio Brutti, Andrea Cavallaro",2022-02-18 15:44:14+00:00,././arvix_papers/2202.09263v1.pdf,extracted_data/2202.09263v1.json,Success,5,7,8,23,
2202.08430v1,Emotion Recognition among Couples: A Survey,"George Boateng, Elgar Fleisch, Tobias Kowatsch",2022-02-17 03:19:23+00:00,././arvix_papers/2202.08430v1.pdf,extracted_data/2202.08430v1.json,Success,33,0,4,106,
2202.08974v1,Multimodal Emotion Recognition using Transfer Learning from Speaker Recognition and BERT-based models,"Sarala Padi, Seyed Omid Sadjadi, Dinesh Manocha, Ram D. Sriram",2022-02-16 00:23:42+00:00,././arvix_papers/2202.08974v1.pdf,extracted_data/2202.08974v1.json,Success,22,5,2,61,
2202.06509v3,PR-PL: A Novel Transfer Learning Framework with Prototypical Representation based Pairwise Learning for EEG-Based Emotion Recognition,"Rushuang Zhou, Zhiguo Zhang, Hong Fu, Li Zhang, Linling Li, Gan Huang, Yining Dong, Fali Li, Xin Yang, Zhen Liang",2022-02-14 06:44:05+00:00,././arvix_papers/2202.06509v3.pdf,extracted_data/2202.06509v3.json,Success,24,7,19,54,
2202.05400v2,PARSE: Pairwise Alignment of Representations in Semi-Supervised EEG Learning for Emotion Recognition,"Guangyi Zhang, Vandad Davoodnia, Ali Etemad",2022-02-11 01:10:17+00:00,././arvix_papers/2202.05400v2.pdf,extracted_data/2202.05400v2.json,Success,43,29,2,55,
2202.05187v1,Adults as Augmentations for Children in Facial Emotion Recognition with Contrastive Learning,"Marco Virgolin, Andrea De Lorenzo, Tanja Alderliesten, Peter A. N. Bosman",2022-02-10 17:43:11+00:00,././arvix_papers/2202.05187v1.pdf,extracted_data/2202.05187v1.json,Success,13,9,10,20,
2202.04725v1,TamilEmo: Finegrained Emotion Detection Dataset for Tamil,"Charangan Vasantharajan, Sean Benhur, Prasanna Kumar Kumarasen, Rahul Ponnusamy, Sathiyaraj Thangasamy, Ruba Priyadharshini, Thenmozhi Durairaj, Kanchana Sivanraju, Anbukkarasi Sampath, Bharathi Raja Chakravarthi, John Phillip McCrae",2022-02-09 21:05:28+00:00,././arvix_papers/2202.04725v1.pdf,extracted_data/2202.04725v1.json,Success,28,6,21,27,
2202.03587v1,CALM: Contrastive Aligned Audio-Language Multirate and Multimodal Representations,"Vin Sachidananda, Shao-Yen Tseng, Erik Marchi, Sachin Kajarekar, Panayiotis Georgiou",2022-02-08 01:20:37+00:00,././arvix_papers/2202.03587v1.pdf,extracted_data/2202.03587v1.json,Success,25,4,13,50,
2202.03896v1,Speech Emotion Recognition using Self-Supervised Features,"Edmilson Morais, Ron Hoory, Weizhong Zhu, Itai Gat, Matheus Damasceno, Hagai Aronowitz",2022-02-07 00:50:07+00:00,././arvix_papers/2202.03896v1.pdf,extracted_data/2202.03896v1.json,Success,13,17,2,28,
2202.02611v1,Privacy-preserving Speech Emotion Recognition through Semi-Supervised Federated Learning,"Vasileios Tsouvalas, Tanir Ozcelebi, Nirvana Meratnia",2022-02-05 18:30:23+00:00,././arvix_papers/2202.02611v1.pdf,extracted_data/2202.02611v1.json,Success,9,4,2,39,
2202.02522v2,LEAPMood: Light and Efficient Architecture to Predict Mood with Genetic Algorithm driven Hyperparameter Tuning,"Harichandana B S S, Sumit Kumar",2022-02-05 09:44:37+00:00,././arvix_papers/2202.02522v2.pdf,extracted_data/2202.02522v2.json,Success,18,16,0,32,
2202.01252v2,Speaker Normalization for Self-supervised Speech Emotion Recognition,"Itai Gat, Hagai Aronowitz, Weizhong Zhu, Edmilson Morais, Ron Hoory",2022-02-02 19:30:47+00:00,././arvix_papers/2202.01252v2.pdf,extracted_data/2202.01252v2.json,Success,15,7,1,33,
2202.01077v2,Experimental Investigation of Trust in Anthropomorphic Agents as Task Partners,"Akihiro Maehigashi, Takahiro Tsumura, Seiji Yamada",2022-02-02 15:04:51+00:00,././arvix_papers/2202.01077v2.pdf,extracted_data/2202.01077v2.json,Success,8,6,0,18,
2202.01072v1,Interpretability for Multimodal Emotion Recognition using Concept Activation Vectors,"Ashish Ramayee Asokan, Nidarshan Kumar, Anirudh Venkata Ragam, Shylaja S Sharath",2022-02-02 15:02:42+00:00,././arvix_papers/2202.01072v1.pdf,extracted_data/2202.01072v1.json,Success,16,8,9,31,
2202.00446v2,Multi-Order Networks for Action Unit Detection,"Gauthier Tallec, Arnaud Dapogny, Kevin Bailly",2022-02-01 14:58:21+00:00,././arvix_papers/2202.00446v2.pdf,extracted_data/2202.00446v2.json,Success,23,20,4,43,
2203.16678v1,Knowledge-Spreader: Learning Facial Action Unit Dynamics with Extremely Limited Labels,"Xiaotian Li, Xiang Zhang, Taoyue Wang, Lijun Yin",2022-03-30 21:12:13+00:00,././arvix_papers/2203.16678v1.pdf,extracted_data/2203.16678v1.json,Success,30,19,11,53,
2203.15829v1,An EEG-Based Multi-Modal Emotion Database with Both Posed and Authentic Facial Actions for Emotion Analysis,"Xiaotian Li, Xiang Zhang, Huiyuan Yang, Wenna Duan, Weiying Dai, Lijun Yin",2022-03-29 18:02:12+00:00,././arvix_papers/2203.15829v1.pdf,extracted_data/2203.15829v1.json,Success,16,12,7,36,
2203.15326v1,Speech Emotion Recognition with Co-Attention based Multi-level Acoustic Information,"Heqing Zou, Yuke Si, Chen Chen, Deepu Rajan, Eng Siong Chng",2022-03-29 08:17:28+00:00,././arvix_papers/2203.15326v1.pdf,extracted_data/2203.15326v1.json,Success,13,4,1,22,
2203.14867v1,Continuous Metric Learning For Transferable Speech Emotion Recognition and Embedding Across Low-resource Languages,"Sneha Das, Nicklas Leander Lund, Nicole Nadine Lønfeldt, Anne Katrine Pagsberg, Line H. Clemmensen",2022-03-28 16:14:41+00:00,././arvix_papers/2203.14867v1.pdf,extracted_data/2203.14867v1.json,Success,14,6,10,34,
2203.14865v1,Towards Transferable Speech Emotion Representation: On loss functions for cross-lingual latent representations,"Sneha Das, Nicole Nadine Lønfeldt, Anne Katrine Pagsberg, Line H. Clemmensen",2022-03-28 16:14:08+00:00,././arvix_papers/2203.14865v1.pdf,extracted_data/2203.14865v1.json,Success,12,12,7,33,
2203.14779v4,A Joint Cross-Attention Model for Audio-Visual Fusion in Dimensional Emotion Recognition,"R. Gnana Praveen, Wheidima Carneiro de Melo, Nasib Ullah, Haseeb Aslam, Osama Zeeshan, Théo Denorme, Marco Pedersoli, Alessandro Koerich, Simon Bacon, Patrick Cardinal, Eric Granger",2022-03-28 14:09:43+00:00,././arvix_papers/2203.14779v4.pdf,extracted_data/2203.14779v4.json,Success,16,5,2,50,
2203.15568v1,A Dataset for Speech Emotion Recognition in Greek Theatrical Plays,"Maria Moutti, Sofia Eleftheriou, Panagiotis Koromilas, Theodoros Giannakopoulos",2022-03-27 21:55:59+00:00,././arvix_papers/2203.15568v1.pdf,extracted_data/2203.15568v1.json,Success,19,1,2,28,
2203.14171v2,A Speech Representation Anonymization Framework via Selective Noise Perturbation,"Minh Tran, Mohammad Soleymani",2022-03-26 23:28:55+00:00,././arvix_papers/2203.14171v2.pdf,extracted_data/2203.14171v2.json,Success,9,7,3,26,
2203.13932v1,A Cross-Domain Approach for Continuous Impression Recognition from Dyadic Audio-Visual-Physio Signals,"Yuanchao Li, Catherine Lai",2022-03-25 22:40:53+00:00,././arvix_papers/2203.13932v1.pdf,extracted_data/2203.13932v1.json,Success,18,5,5,36,
2203.13617v2,EmotionNAS: Two-stream Neural Architecture Search for Speech Emotion Recognition,"Haiyang Sun, Zheng Lian, Bin Liu, Ying Li, Licai Sun, Cong Cai, Jianhua Tao, Meng Wang, Yuan Cheng",2022-03-25 12:35:44+00:00,././arvix_papers/2203.13617v2.pdf,extracted_data/2203.13617v2.json,Success,21,8,8,33,
2203.13504v1,EmoCaps: Emotion Capsule based Model for Conversational Emotion Recognition,"Zaijing Li, Fengxiao Tang, Ming Zhao, Yusen Zhu",2022-03-25 08:42:57+00:00,././arvix_papers/2203.13504v1.pdf,extracted_data/2203.13504v1.json,Success,18,9,4,26,
2203.13436v2,"Frame-level Prediction of Facial Expressions, Valence, Arousal and Action Units for Mobile Devices",Andrey V. Savchenko,2022-03-25 03:53:27+00:00,././arvix_papers/2203.13436v2.pdf,extracted_data/2203.13436v2.json,Success,10,7,14,32,
2203.13285v2,Continuous-Time Audiovisual Fusion with Recurrence vs. Attention for In-The-Wild Affect Recognition,"Vincent Karas, Mani Kumar Tellamekala, Adria Mallol-Ragolta, Michel Valstar, Björn W. Schuller",2022-03-24 18:22:56+00:00,././arvix_papers/2203.13285v2.pdf,extracted_data/2203.13285v2.json,Success,21,2,12,47,
2203.13072v1,Multitask Emotion Recognition Model with Knowledge Distillation and Task Discriminator,"Euiseok Jeong, Geesung Oh, Sejoon Lim",2022-03-24 13:50:48+00:00,././arvix_papers/2203.13072v1.pdf,extracted_data/2203.13072v1.json,Success,14,1,9,29,
2203.13046v1,Facial Action Unit Recognition With Multi-models Ensembling,"Wenqiang Jiang, Yannan Wu, Fengsheng Qiao, Liyu Meng, Yuanyuan Deng, Chuanhe Liu",2022-03-24 12:50:02+00:00,././arvix_papers/2203.13046v1.pdf,extracted_data/2203.13046v1.json,Success,13,5,1,20,
2203.13031v2,Continuous Emotion Recognition using Visual-audio-linguistic information: A Technical Report for ABAW3,"Su Zhang, Ruyi An, Yi Ding, Cuntai Guan",2022-03-24 12:18:06+00:00,././arvix_papers/2203.13031v2.pdf,extracted_data/2203.13031v2.json,Success,11,2,1,26,
2203.12531v3,Multi-label Transformer for Action Unit Detection,"Gauthier Tallec, Edouard Yvinec, Arnaud Dapogny, Kevin Bailly",2022-03-23 16:46:09+00:00,././arvix_papers/2203.12531v3.pdf,extracted_data/2203.12531v3.json,Success,14,2,1,29,
2203.08477v1,Emotion Recognition using Machine Learning and ECG signals,"Bo Sun, Zihuai Lin",2022-03-16 09:09:52+00:00,././arvix_papers/2203.08477v1.pdf,extracted_data/2203.08477v1.json,Success,15,29,0,37,
2203.11279v1,EEG based Emotion Recognition: A Tutorial and Review,"Xiang Li, Yazhou Zhang, Prayag Tiwari, Dawei Song, Bin Hu, Meihong Yang, Zhigang Zhao, Neeraj Kumar, Pekka Marttinen",2022-03-16 08:28:28+00:00,././arvix_papers/2203.11279v1.pdf,extracted_data/2203.11279v1.json,Success,34,69,1,234,
2203.08810v1,Semi-FedSER: Semi-supervised Learning for Speech Emotion Recognition On Federated Learning using Multiview Pseudo-Labeling,"Tiantian Feng, Shrikanth Narayanan",2022-03-15 21:50:43+00:00,././arvix_papers/2203.08810v1.pdf,extracted_data/2203.08810v1.json,Success,17,0,7,32,
2203.07482v1,Audiovisual Affect Assessment and Autonomous Automobiles: Applications,"Björn W. Schuller, Dagmar M. Schuller",2022-03-14 20:39:02+00:00,././arvix_papers/2203.07482v1.pdf,extracted_data/2203.07482v1.json,Success,14,0,10,16,
2203.07378v4,Dawn of the transformer era in speech emotion recognition: closing the valence gap,"Johannes Wagner, Andreas Triantafyllopoulos, Hagen Wierstorf, Maximilian Schmitt, Felix Burkhardt, Florian Eyben, Björn W. Schuller",2022-03-14 13:21:47+00:00,././arvix_papers/2203.07378v4.pdf,extracted_data/2203.07378v4.json,Success,28,33,30,67,
2203.06935v3,"A Systematic Review on Affective Computing: Emotion Models, Databases, and Recent Advances","Yan Wang, Wei Song, Wei Tao, Antonio Liotta, Dawei Yang, Xinlei Li, Shuyong Gao, Yixuan Sun, Weifeng Ge, Wei Zhang, Wenqiang Zhang",2022-03-14 08:57:12+00:00,././arvix_papers/2203.06935v3.pdf,extracted_data/2203.06935v3.json,Success,53,30,1,443,
2203.06895v1,Topological EEG Nonlinear Dynamics Analysis for Emotion Recognition,"Yan Yan, Xuankun Wu, Chengdong Li, Yini He, Zhicheng Zhang, Huihui Li, Ang Li, Lei Wang",2022-03-14 07:31:42+00:00,././arvix_papers/2203.06895v1.pdf,extracted_data/2203.06895v1.json,Success,23,13,1,86,
2203.06439v1,An end-user coding-based environment for programming an educational affective robot,"Cristina Gena, Claudio Mattutino, Enrico Mosca, Alberto Lillo",2022-03-12 14:10:42+00:00,././arvix_papers/2203.06439v1.pdf,extracted_data/2203.06439v1.json,Success,10,6,0,11,
2203.04696v1,Robust Federated Learning Against Adversarial Attacks for Speech Emotion Recognition,"Yi Chang, Sofiane Laridi, Zhao Ren, Gregory Palmer, Björn W. Schuller, Marco Fisichella",2022-03-09 13:19:26+00:00,././arvix_papers/2203.04696v1.pdf,extracted_data/2203.04696v1.json,Success,20,17,3,67,
2203.04443v3,Estimating the Uncertainty in Emotion Class Labels with Utterance-Specific Dirichlet Priors,"Wen Wu, Chao Zhang, Xixin Wu, Philip C. Woodland",2022-03-08 23:30:01+00:00,././arvix_papers/2203.04443v3.pdf,extracted_data/2203.04443v3.json,Success,31,14,20,71,
2203.03812v2,SpeechFormer: A Hierarchical Efficient Framework Incorporating the Characteristics of Speech,"Weidong Chen, Xiaofen Xing, Xiangmin Xu, Jianxin Pang, Lan Du",2022-03-08 02:22:28+00:00,././arvix_papers/2203.03812v2.pdf,extracted_data/2203.03812v2.json,Success,11,9,3,35,
2203.02635v2,Training privacy-preserving video analytics pipelines by suppressing features that reveal information about private attributes,"Chau Yi Li, Andrea Cavallaro",2022-03-05 01:31:07+00:00,././arvix_papers/2203.02635v2.pdf,extracted_data/2203.02635v2.json,Success,8,4,8,15,
2203.02385v1,MM-DFN: Multimodal Dynamic Fusion Network for Emotion Recognition in Conversations,"Dou Hu, Xiaolong Hou, Lingwei Wei, Lianxin Jiang, Yang Mo",2022-03-04 15:42:53+00:00,././arvix_papers/2203.02385v1.pdf,extracted_data/2203.02385v1.json,Success,14,2,4,25,
2203.03428v1,Attention-based Region of Interest (ROI) Detection for Speech Emotion Recognition,"Jay Desai, Houwei Cao, Ravi Shah",2022-03-03 22:01:48+00:00,././arvix_papers/2203.03428v1.pdf,extracted_data/2203.03428v1.json,Success,11,6,6,34,
2203.02013v1,DIME: Fine-grained Interpretations of Multimodal Models via Disentangled Local Explanations,"Yiwei Lyu, Paul Pu Liang, Zihao Deng, Ruslan Salakhutdinov, Louis-Philippe Morency",2022-03-03 20:52:47+00:00,././arvix_papers/2203.02013v1.pdf,extracted_data/2203.02013v1.json,Success,27,13,1,66,
2203.01800v2,Automatic Facial Paralysis Estimation with Facial Action Units,"Xuri Ge, Joemon M. Jose, Pengcheng Wang, Arunachalam Iyer, Xiao Liu, Hu Han",2022-03-03 16:14:49+00:00,././arvix_papers/2203.01800v2.pdf,extracted_data/2203.01800v2.json,Success,25,13,2,69,
2203.01041v1,Sensitive Pictures: Emotional Interpretation in the Museum,"Steve Benford, Anders Sundnes Løvlie, Karin Ryding, Paulina Rajkowska, Edgar Bodiaj, Dimitrios Paris Darzentas, Harriet R Cameron, Jocelyn Spence, Joy Egede, Bogdan Spanjevic",2022-03-02 11:39:01+00:00,././arvix_papers/2203.01041v1.pdf,extracted_data/2203.01041v1.json,Success,22,13,27,2,
2203.00613v1,Towards a Common Speech Analysis Engine,"Hagai Aronowitz, Itai Gat, Edmilson Morais, Weizhong Zhu, Ron Hoory",2022-03-01 16:55:16+00:00,././arvix_papers/2203.00613v1.pdf,extracted_data/2203.00613v1.json,Success,21,4,9,31,
2203.00456v4,WEMAC: Women and Emotion Multi-modal Affective Computing dataset,"Jose A. Miranda, Esther Rituerto-González, Laura Gutiérrez-Martín, Clara Luis-Mingueza, Manuel F. Canabal, Alberto Ramírez Bárcenas, Jose M. Lanza-Gutiérrez, Carmen Peláez-Moreno, Celia López-Ongil",2022-03-01 13:39:54+00:00,././arvix_papers/2203.00456v4.pdf,extracted_data/2203.00456v4.json,Success,17,4,2,45,
2203.00236v2,TRILLsson: Distilled Universal Paralinguistic Speech Representations,"Joel Shor, Subhashini Venugopalan",2022-03-01 05:22:57+00:00,././arvix_papers/2203.00236v2.pdf,extracted_data/2203.00236v2.json,Success,15,5,1,28,
2204.14099v2,Climate and Weather: Inspecting Depression Detection via Emotion Recognition,"Wen Wu, Mengyue Wu, Kai Yu",2022-04-29 13:44:22+00:00,././arvix_papers/2204.14099v2.pdf,extracted_data/2204.14099v2.json,Success,14,10,6,27,
2204.13601v2,Emotion Recognition In Persian Speech Using Deep Neural Networks,"Ali Yazdani, Hossein Simchi, Yasser Shekofteh",2022-04-28 16:02:05+00:00,././arvix_papers/2204.13601v2.pdf,extracted_data/2204.13601v2.json,Success,9,2,4,17,
2204.12624v1,Evaluation of Self-taught Learning-based Representations for Facial Emotion Recognition,"Bruna Delazeri, Leonardo L. Veras, Alceu de S. Britto Jr., Jean Paul Barddal, Alessandro L. Koerich",2022-04-26 22:48:15+00:00,././arvix_papers/2204.12624v1.pdf,extracted_data/2204.12624v1.json,Success,10,7,10,23,
2204.11382v3,Real-time Speech Emotion Recognition Based on Syllable-Level Feature Extraction,"Abdul Rehman, Zhen-Tao Liu, Min Wu, Wei-Hua Cao, Cheng-Shan Jiang",2022-04-25 00:20:28+00:00,././arvix_papers/2204.11382v3.pdf,,Skipped - Download Failed,0,0,0,0,Download was not successful
2204.11320v1,Emotion-Aware Transformer Encoder for Empathetic Dialogue Generation,"Raman Goel, Seba Susan, Sachin Vashisht, Armaan Dhanda",2022-04-24 17:05:36+00:00,././arvix_papers/2204.11320v1.pdf,extracted_data/2204.11320v1.json,Success,10,10,2,32,
2204.11312v1,EMOCA: Emotion Driven Monocular Face Capture and Animation,"Radek Danecek, Michael J. Black, Timo Bolkart",2022-04-24 15:58:35+00:00,././arvix_papers/2204.11312v1.pdf,extracted_data/2204.11312v1.json,Success,24,34,1,100,
2204.10365v1,Towards an Enhanced Understanding of Bias in Pre-trained Neural Language Models: A Survey with Special Emphasis on Affective Bias,"Anoop K., Manjary P. Gangan, Deepak P., Lajish V. L",2022-04-21 18:51:19+00:00,././arvix_papers/2204.10365v1.pdf,extracted_data/2204.10365v1.json,Success,20,3,8,134,
2204.08625v1,Self Supervised Adversarial Domain Adaptation for Cross-Corpus and Cross-Language Speech Emotion Recognition,"Siddique Latif, Rajib Rana, Sara Khalifa, Raja Jurdak, Björn Schuller",2022-04-19 02:57:56+00:00,././arvix_papers/2204.08625v1.pdf,extracted_data/2204.08625v1.json,Success,29,10,5,92,
2204.09016v1,Benchmarking Domain Generalization on EEG-based Emotion Recognition,"Yan Li, Hao Chen, Jake Zhao, Haolan Zhang, Jinpeng Li",2022-04-18 07:54:22+00:00,././arvix_papers/2204.09016v1.pdf,extracted_data/2204.09016v1.json,Success,12,4,5,23,
2204.08198v5,UTNLP at SemEval-2022 Task 6: A Comparative Analysis of Sarcasm Detection Using Generative-based and Mutation-based Data Augmentation,"Amirhossein Abaskohi, Arash Rasouli, Tanin Zeraati, Behnam Bahrak",2022-04-18 07:25:27+00:00,././arvix_papers/2204.08198v5.pdf,extracted_data/2204.08198v5.json,Success,26,3,10,33,
